0.063638222,0.928429768,0,0.007932011
0.058707969,0.846509666,0,0.094782365
0.149447261,0,0.379517796,0.471034944
0.581697097,0,0.250296681,0.168006222
0.625457747,0,0.321908888,0.052633365
0.063760908,0.87764819,0,0.058590902
0.556603369,0,0.227433209,0.215963421
0.061916397,0.855828453,0,0.08225515
0.080161136,0,0.464402963,0.455435901
0.258012029,0,0.439867264,0.302120706
0,0.154893797,0.144415336,0.700690867
0.01133119,0.942356316,0.046312495,0
0.501104094,0,0.373720439,0.125175467
0.022681732,0.912427768,0.0648905,0
0,0.146956606,0.185358311,0.667685083
0.154444491,0,0.452232305,0.393323204
0.28637331,0,0.443233666,0.270393025
0.245419594,0,0.433587267,0.320993139
0.090212832,0.839896778,0,0.069890389
0.179443597,0,0.355307418,0.465248985
0.785926966,0.028797394,0.18527564,0
0.442441469,0,0.315784011,0.24177452
0,0.041692027,0.261189516,0.697118457
0.12528586,0,0.410382024,0.464332116
0.760800261,0.04431616,0.194883578,0
0,0.850603038,0.074049948,0.075347014
0.167699712,0,0.207427682,0.624872606
0.062441154,0.90900836,0,0.028550486
0.103528393,0,0.308840051,0.587631555
0.530008951,0,0.364439534,0.105551516
0.632224931,0.074080632,0.293694437,0
0.702143781,0.021277204,0.276579015,0
0.305719794,0,0.366885296,0.32739491
0.505701787,0,0.353699471,0.140598742
0.045422312,0.894320806,0.060256882,0
0.015382306,0,0.398584026,0.586033668
0.479585137,0,0.187381828,0.333033035
0,0.242656607,0.091212631,0.666130762
0.01644293,0.883133725,0.100423345,0
0.264008845,0,0.376297106,0.359694049
0.82937725,0.036067569,0.134555181,0
0.009186382,0.973740627,0,0.017072991
0.300780429,0,0.435399066,0.263820504
0.070413738,0.858634183,0,0.070952079
0.245537878,0,0.306371586,0.448090537
0,0.127422215,0.171173447,0.701404338
0.190204787,0,0.327188314,0.4826069
0.01498718,0.969732488,0,0.015280332
0.594338688,0,0.316725288,0.088936025
0,0.08437464,0.208327798,0.707297562
0.459505797,0,0.327679984,0.21281422
0.668136505,0.066623067,0.265240428,0
0.015334165,0.952192975,0,0.03247286
0.725614971,0.227790475,0.046594554,0
0.134144308,0,0.338958289,0.526897403
0,0.233690052,0.130398352,0.635911596
0,0.158078536,0.146556554,0.69536491
0.611338029,0,0.385442813,0.003219157
0.332205871,0,0.410929717,0.256864412
0.429185635,0.208052568,0.362761797,0
0,0.831440468,0.104257901,0.064301631
0.186366045,0,0.343159226,0.470474729
0.442607407,0,0.314924876,0.242467717
0.007073537,0,0.207615326,0.785311137
0.167250678,0,0.39181064,0.440938682
0.354056478,0,0.392529878,0.253413644
0.025052394,0,0.368800628,0.606146978
0.149597379,0,0.41198428,0.43841834
0.508182091,0,0.305237346,0.186580563
0,0.927544561,0.022963413,0.049492026
0,0.155069584,0.299902571,0.545027845
0.056250279,0.89771296,0,0.046036762
0,0.367501612,0.162549986,0.469948402
0.58790926,0,0.337228053,0.074862687
0.082171184,0.81341521,0,0.104413605
0.742247869,0.086895344,0.170856787,0
0.646619704,0,0.290429613,0.062950684
0.201865499,0,0.41199673,0.386137771
0.239978681,0,0.311304913,0.448716406
0.033781417,0.886419847,0,0.079798736
0.703587796,0.054990243,0.241421961,0
0.508463509,0,0.244802822,0.246733669
0,0.851999281,0.041608165,0.106392553
0.701714536,0,0.225571129,0.072714334
0.69347427,0.06043935,0.24608638,0
0.418434193,0,0.421544359,0.160021448
0,0.794022564,0.103832344,0.102145092
0,0.116181074,0.295580319,0.588238607
0.580609697,0,0.306036513,0.11335379
0.252495958,0,0.410240076,0.337263967
0.43665038,0,0.265890832,0.297458788
0.314941067,0,0.31494349,0.370115443
0.444832829,0,0.261763166,0.293404006
0.814392621,0.033783285,0.151824094,0
0.083822289,0,0.385188773,0.530988938
0.064362689,0.872511726,0,0.063125585
0,0.140672269,0.143276724,0.716051007
0.666660612,0,0.328970508,0.00436888
0,0.14157958,0.141750632,0.716669789
0.150022829,0,0.447400089,0.402577082
0.658262806,0,0.257793988,0.083943205
0.067247133,0.908948568,0,0.023804298
0.127367327,0,0.268808096,0.603824577
0,0.129972148,0.041415045,0.828612807
0,0.807656166,0.136929756,0.055414078
0.192196211,0,0.398703828,0.409099961
0.017743506,0.91282883,0,0.069427664
0.288707931,0,0.392158862,0.319133206
0.751063439,0.070955831,0.177980729,0
0.324306328,0,0.346986477,0.328707195
0,0.147572952,0.181523107,0.670903941
0.637230472,0,0.212269006,0.150500522
0.320084493,0,0.423265158,0.256650349
0.694595839,0.062166495,0.243237665,0
0.308949541,0,0.342391521,0.348658938
0.325812483,0,0.411702836,0.262484681
0.277193946,0,0.31853526,0.404270794
0.029552915,0.942390253,0,0.028056831
0,0.907844221,0.051622996,0.040532783
0.056151111,0,0.213066131,0.730782758
0.088849061,0,0.124776245,0.786374694
0.566616197,0,0.247344952,0.186038851
0.025437846,0.949890358,0,0.024671796
0.704671993,0.069444267,0.22588374,0
0.152421596,0,0.438943419,0.408634985
0.034372621,0,0.469082056,0.496545323
0.247521498,0,0.450584022,0.30189448
0.170260296,0,0.142972086,0.686767618
0.122022206,0,0.376929067,0.501048727
0.673929724,0,0.319322076,0.0067482
0.733016602,0.049335965,0.217647433,0
0.14892994,0,0.31034174,0.54072832
0.660442389,0,0.332089585,0.007468025
0.045147195,0,0.364556708,0.590296096
0.151862633,0,0.357128014,0.491009353
0.048580049,0.894199104,0,0.057220847
0.032080207,0.920476419,0,0.047443374
0.702011705,0.00084229,0.297146005,0
0.557890103,0,0.396143466,0.04596643
0.17892298,0,0.384493889,0.436583131
0.801356031,0,0.184025606,0.014618362
0.766434063,0.044679765,0.188886173,0
0.079493163,0.851064657,0,0.069442179
0,0.133388414,0.251903161,0.614708425
0.659912722,0,0.229989663,0.110097615
0.166858769,0,0.296501087,0.536640143
0,0.159599555,0.306519102,0.533881344
0.771275194,0.08907966,0.139645146,0
0,0.785095216,0.117015898,0.097888886
0.068001054,0.86666721,0,0.065331735
0.063040588,0,0.397204457,0.539754955
0.077661343,0.864147398,0,0.058191259
0,0.035535942,0.324723542,0.639740515
0.781718207,0.069510923,0.14877087,0
0.431925552,0,0.342711275,0.225363172
0,0.010599867,0.331580449,0.657819684
0.336853887,0,0.389049856,0.274096257
0,0.119761308,0.195405367,0.684833325
0.61743599,0,0.26700129,0.11556272
0,0.132214414,0.223484535,0.644301052
0.130355773,0,0.393857281,0.475786946
0.005036028,0.950271649,0.044692323,0
0,0.935723844,0.023697731,0.040578426
0.000100863,0.998821803,0,0.001077335
0.517937906,0,0.41454934,0.067512754
0.688878493,0.076200844,0.234920663,0
0.669037271,0.082967267,0.247995462,0
0.03223386,0.959608538,0,0.008157602
0.801996935,0.026821068,0.171181997,0
0.10021418,0,0.442060148,0.457725672
0.063948909,0.897701874,0,0.038349218
0,0.214021661,0.150680306,0.635298032
0.047385113,0.891543014,0,0.061071872
0.003454689,0.918228283,0,0.078317028
0.28713469,0,0.200588347,0.512276963
0.000849865,0.946669812,0.052480323,0
0,0.178151685,0.075230841,0.746617474
0.418494275,0,0.227131897,0.354373828
0.607530447,0,0.350741191,0.041728363
0,0.851635367,0.066379109,0.081985524
0,0.111872048,0.240409707,0.647718245
0,0.085629525,0.177966055,0.73640442
0.288068572,0,0.355466214,0.356465215
0.21220526,0,0.455409362,0.332385378
0.656311563,0.083463296,0.260225141,0
0.476342954,0,0.337930086,0.185726959
0,0.164490877,0.265254751,0.570254373
0.643442872,0,0.277118605,0.079438522
0,0.892753563,0.073365864,0.033880573
0.020177326,0,0.365380713,0.614441961
0,0.031109922,0.328377821,0.640512257
0.240440676,0,0.445131497,0.314427827
0.007190391,0,0.412404227,0.580405382
0.092578623,0,0.300572104,0.606849273
0,0.141522301,0.164602714,0.693874985
0,0.181072031,0.312367847,0.506560122
0.333989568,0,0.315790035,0.350220397
0.437335148,0,0.323663615,0.239001237
0.097532663,0,0.335890226,0.566577111
0.042939095,0.90579538,0,0.051265525
